epoch;accuracy;loss;lr;val_accuracy;val_loss
0;0.98083156;0.06984270969882361;0.001;0.9961297512054443;0.013395886810870622
1;0.99677646;0.010740717011790378;0.001;0.9964807033538818;0.010913558489262376
2;0.9970421;0.009260018646466476;0.001;0.9967313408851624;0.009692341096611648
3;0.9972126;0.008494500770407056;0.001;0.9968917369842529;0.008890048053584185
4;0.9973279;0.007865548060203006;0.001;0.997132420539856;0.008034338455076867
5;0.99749833;0.007229882871183356;0.001;0.9972627758979797;0.007430097158878165
6;0.99757606;0.006853520283560285;0.001;0.9972928166389465;0.007188271111208986
7;0.99761117;0.006740450889370018;0.001;0.9974833130836487;0.00677843180549922
8;0.9976162;0.00651176995334447;0.001;0.9974732995033264;0.006738886594200482
9;0.9977064;0.006409552438588812;0.001;0.9975334405899048;0.00688233036137402
10;0.9976939;0.006276066548035568;0.001;0.997643768787384;0.006562210462062777
11;0.997739;0.0061974021464172874;0.001;0.9974532723426819;0.006456159348627393
12;0.99772143;0.006167537289959753;0.001;0.9974933862686157;0.007358945509756039
13;0.99779916;0.006037582806665285;0.001;0.9975735545158386;0.006630381881369336
14;0.99779415;0.00602315619619097;0.001;0.9976337552070618;0.006195940027706205
15;0.9978794;0.005892481699480334;0.001;0.9975435137748718;0.006793354348163604
16;0.99783677;0.005909038701904025;0.001;0.9976136684417725;0.0062591845492944
17;0.99783677;0.005881584798914653;0.001;0.9977640509605408;0.006140624517463318
18;0.9978593;0.00581986326000546;0.001;0.9978342652320862;0.005968879363349941
19;0.9979295;0.005790137795802474;0.001;0.9976637959480286;0.006050088725363682
20;0.99791193;0.005738248340479671;0.001;0.997734010219574;0.006100124430013906
21;0.9978493;0.005774270713046802;0.001;0.997734010219574;0.005998593515323318
22;0.99791193;0.005725299296219898;0.001;0.9976637959480286;0.006082715955498691
23;0.997922;0.005671698701341627;0.001;0.9978342652320862;0.006008278917763652
24;0.9979395;0.005515141492187563;0.00020000001;0.9978041648864746;0.0058741540833962165
25;0.99796206;0.0054706852282750225;0.00020000001;0.9978041648864746;0.005866613009980136
26;0.99797463;0.005485338168960206;0.00020000001;0.9978041648864746;0.005811979180817167
27;0.9979696;0.00546096841258999;0.00020000001;0.9977941513061523;0.005813656684795424
28;0.99797463;0.005472108673771143;0.00020000001;0.9978442788124084;0.0058530781765504325
29;0.9979671;0.005461182830464776;0.00020000001;0.9978442788124084;0.005832366863102312
30;0.99798214;0.0054570202946679315;0.00020000001;0.9978643655776978;0.005852802973699108
31;0.9979671;0.0054129580954767045;4.0000003e-05;0.99787437915802;0.005794025966376081
32;0.99797213;0.005407364418590897;4.0000003e-05;0.9978843927383423;0.005798819523606131
33;0.99797213;0.005407096777640025;4.0000003e-05;0.9978643655776978;0.005792649393792815
34;0.99797714;0.00540716331776208;4.0000003e-05;0.9978843927383423;0.005796283945706818
35;0.99798214;0.0054059184660965;4.0000003e-05;0.99787437915802;0.005791765899411113
36;0.99799466;0.005393513584659325;8.000001e-06;0.9978643655776978;0.00579482009223038
37;0.99797714;0.005391653271962257;8.000001e-06;0.9978843927383423;0.005792873262691965
38;0.99799216;0.005392635558552057;8.000001e-06;0.9978843927383423;0.005792934911666129
39;0.99798965;0.0053925444953290035;8.000001e-06;0.9978643655776978;0.005795240758063755
40;0.99798715;0.005392359567267434;8.000001e-06;0.9978643655776978;0.0057946951401071116
41;0.99799216;0.005389255621956714;1.6000001e-06;0.9978643655776978;0.00579436886901092
42;0.99797964;0.0053891214421179015;1.6000001e-06;0.99787437915802;0.005793808799012154
43;0.99799466;0.005389207519066188;1.6000001e-06;0.9978643655776978;0.005793854393627682
44;0.99799216;0.005388969210447195;1.6000001e-06;0.99787437915802;0.00579354131752859
45;0.99799216;0.00538892484823314;1.6000001e-06;0.99787437915802;0.005793683279490401
46;0.99799216;0.005388376429892819;3.2000003e-07;0.99787437915802;0.005793674868975686
47;0.99799216;0.005388385336787984;3.2000003e-07;0.99787437915802;0.00579369349357826
48;0.99799216;0.005388379738964717;3.2000003e-07;0.99787437915802;0.0057936814394104605
49;0.99799216;0.005388369964728613;3.2000003e-07;0.99787437915802;0.005793663995220847
50;0.99799216;0.0053883699179944865;3.2000003e-07;0.99787437915802;0.005793675049805502
0;0.9834761;0.07126246377848713;0.001;0.9966210722923279;0.011003383025596102
1;0.99708974;0.009004698469840176;0.001;0.9975234270095825;0.00806159763677492
2;0.9978117;0.006935550693982082;0.001;0.9978944063186646;0.0066573015721094145
3;0.9982378;0.005917514040141494;0.001;0.9983757138252258;0.005869396988480311
4;0.9984885;0.005231868916273566;0.001;0.9983155131340027;0.005462813856309748
5;0.9987016;0.004548496363497556;0.001;0.9983656406402588;0.005569204521099355
6;0.9988946;0.003918024245173919;0.001;0.9988168478012085;0.004076670795970694
7;0.9989923;0.003499978469296736;0.001;0.9988369345664978;0.0036222971545865667
8;0.99906754;0.0031116177375580365;0.001;0.9990675449371338;0.003105208512509123
9;0.9991402;0.002835186762584102;0.001;0.9989873170852661;0.0029755485301126987
10;0.9991728;0.0026432067941520115;0.001;0.9991076588630676;0.0025948363169188485
11;0.9992154;0.002403201522240079;0.001;0.9991276860237122;0.002425156407624564
12;0.99926054;0.002258243280160685;0.001;0.9992780685424805;0.0023836571953266576
13;0.99929816;0.0021663290262237817;0.001;0.999308168888092;0.0023900203327295016
14;0.9994034;0.001997234298212336;0.001;0.9993883967399597;0.0020380001004768654
15;0.9994034;0.0019430405169107575;0.001;0.9993382692337036;0.001960474316550644
16;0.9994009;0.0018379087782434997;0.001;0.9993382692337036;0.0019486846315531893
17;0.9994285;0.0017933545712308912;0.001;0.9993883967399597;0.0018939553577353074
18;0.9994385;0.0017260407285374583;0.001;0.9994585514068604;0.0018475062035506191
19;0.9994736;0.0016773969342162634;0.001;0.9994685649871826;0.0016570582772026774
20;0.9995062;0.0015690992725350822;0.001;0.9994685649871826;0.0016497015052976904
21;0.99948865;0.0016255684311855263;0.001;0.999398410320282;0.0016761468578146675
22;0.99952126;0.0015042914487803309;0.001;0.9995086789131165;0.0017614038079060304
23;0.99949616;0.0015123240151335342;0.001;0.9992079138755798;0.002215550500690406
24;0.99949116;0.001501031891819679;0.001;0.9994986653327942;0.0015564551095949757
25;0.9995338;0.0014617373906200815;0.001;0.9993783235549927;0.0016695359003660645
26;0.9995388;0.001419046725184539;0.001;0.9995989203453064;0.0015073961469452134
27;0.9995513;0.0014037975568219959;0.001;0.999538779258728;0.0015093292968320986
28;0.9995739;0.001348706693403591;0.001;0.999538779258728;0.0015084893774328426
29;0.9995764;0.001358091233825908;0.001;0.9994786381721497;0.001618670153199499
30;0.999624;0.0011996689783956196;0.00020000001;0.9995688796043396;0.0013630552762404192
31;0.9996215;0.0011572986226741227;0.00020000001;0.9996190071105957;0.0013620658655414289
32;0.999634;0.0011470370764920246;0.00020000001;0.9996390342712402;0.0013483979921193288
33;0.999624;0.0011399875865179805;0.00020000001;0.9995688796043396;0.0013598270233540878
34;0.9996165;0.0011487236275811003;0.00020000001;0.9995588064193726;0.0013769226528990094
35;0.9996315;0.0011218376464542615;0.00020000001;0.9995588064193726;0.001355117580886389
36;0.9996115;0.001102705668737219;4.0000003e-05;0.9995889067649841;0.0013174852732885864
37;0.99964154;0.001090251191692819;4.0000003e-05;0.9995989203453064;0.0013197435196607922
38;0.99963903;0.0010885150646193678;4.0000003e-05;0.9996089935302734;0.0013191915826557348
39;0.999634;0.0010858795517656539;4.0000003e-05;0.9996089935302734;0.0013127331983867165
40;0.99964154;0.001084102760002072;4.0000003e-05;0.999629020690918;0.0013120619174735787
41;0.99964654;0.0010788163234908626;8.000001e-06;0.999629020690918;0.0013089589397862322
42;0.99965155;0.0010768939086722312;8.000001e-06;0.999629020690918;0.0013080719062602709
43;0.99965155;0.0010763056794257612;8.000001e-06;0.999629020690918;0.001308811384283272
44;0.99964654;0.001075854421279465;8.000001e-06;0.999629020690918;0.0013076547491042722
45;0.99965155;0.0010756471847542803;8.000001e-06;0.999629020690918;0.0013081982718506707
46;0.99964654;0.0010734381384100232;1.6000001e-06;0.999629020690918;0.0013081203972011117
47;0.99964905;0.001073301225703979;1.6000001e-06;0.999629020690918;0.0013080516306010574
48;0.99964654;0.0010732741612140947;1.6000001e-06;0.999629020690918;0.0013080089602004457
49;0.99964905;0.0010732289173926548;1.6000001e-06;0.999629020690918;0.0013080681154716905
50;0.99964654;0.0010730830179504329;1.6000001e-06;0.999629020690918;0.001307919174003091
51;0.99964654;0.00107264468393266;3.2000003e-07;0.999629020690918;0.0013079012206687597
52;0.99964654;0.0010726340990628103;3.2000003e-07;0.999629020690918;0.0013078841452893294
53;0.99964654;0.001072644813480982;3.2000003e-07;0.999629020690918;0.0013078973851477947
54;0.99964654;0.0010726267445867277;3.2000003e-07;0.999629020690918;0.001307851815385278
55;0.99964654;0.0010726177351347897;3.2000003e-07;0.999629020690918;0.0013078697048093662
56;0.99964654;0.0010725258959503813;1e-07;0.999629020690918;0.0013078624319735525
57;0.99964654;0.0010725227593922717;1e-07;0.999629020690918;0.0013078659565219787
58;0.99964654;0.0010725151582287964;1e-07;0.999629020690918;0.0013078599976309492
59;0.99964654;0.0010725153519643223;1e-07;0.999629020690918;0.0013078641988280406
0;0.98606795;0.07100759528985824;0.001;0.9965107440948486;0.011908666974913785
1;0.9970296;0.008797084062968323;0.001;0.9974031448364258;0.007645174743273668
2;0.9978794;0.006612555851653015;0.001;0.9977841377258301;0.006661715251453379
3;0.99825037;0.005671902726886071;0.001;0.9984258413314819;0.005566510299471803
4;0.998501;0.005011976252832789;0.001;0.9986063241958618;0.005066858481114053
0;0.9276126;0.812312445965424;0.001;0.9871760010719299;0.07234493194344696
1;0.9794003;0.0776223717246665;0.001;0.9913370609283447;0.03796773416104517
2;0.99397147;0.030902260177799505;0.001;0.9918885231018066;0.03960968956688194
3;0.9912618;0.0366097858925354;0.001;0.9939439296722412;0.024321017525415944
4;0.99116653;0.036182049528191366;0.001;0.9959592819213867;0.020259620799389963
5;0.98611057;0.07811477001444847;0.001;0.9719857573509216;0.12304949463071181
6;0.99332976;0.029248752905162153;0.001;0.9952273368835449;0.01982561544106049
7;0.9891762;0.05687643468832837;0.001;0.9953476786613464;0.024933355794439352
8;0.9946132;0.02445463148421459;0.001;0.9959492683410645;0.017795991481613736
9;0.99147487;0.04109481709449767;0.001;0.995608389377594;0.018221018168741512
10;0.98926145;0.06206215359694053;0.001;0.992038905620575;0.03774835937023581
11;0.99522483;0.022738684972882194;0.001;0.996069610118866;0.02050763358721391
12;0.9923547;0.037938421348612916;0.001;0.9959592819213867;0.02064944088891176
13;0.99165535;0.04891701367615336;0.001;0.9959993958473206;0.02142843464147123
14;0.9957838;0.020979566551241623;0.00020000001;0.9961197376251221;0.017643376048847612
15;0.99581385;0.019332698353229965;0.00020000001;0.9960896372795105;0.01691578977711466
16;0.9957838;0.018468305573456988;0.00020000001;0.996109664440155;0.016637845504951457
17;0.9957713;0.01864420948557342;0.00020000001;0.996300220489502;0.015444015487724108
18;0.9955582;0.018396944447038918;0.00020000001;0.9954178333282471;0.020929444758915786
19;0.99565345;0.01835621164263146;0.00020000001;0.9950769543647766;0.019484918768041763
20;0.9957337;0.018118110750654975;0.00020000001;0.9953376650810242;0.018621646845286045
21;0.9955131;0.01843394089139044;0.00020000001;0.9960495233535767;0.016772488929068345
22;0.9957061;0.017524612669319643;0.00020000001;0.996430516242981;0.01534283314920499
23;0.9955983;0.01761699065603378;0.00020000001;0.9962400197982788;0.015151948542280212
24;0.9956986;0.017367245057744406;0.00020000001;0.9954880475997925;0.017971063182527374
25;0.9955883;0.017397436565312563;0.00020000001;0.9952373504638672;0.017571017437305835
26;0.99566096;0.017318304652225922;0.00020000001;0.996069610118866;0.015728516103681596
27;0.99584395;0.01653699449013765;0.00020000001;0.9963803887367249;0.013855005309210569
28;0.9957312;0.01707971069513586;0.00020000001;0.9963603615760803;0.014017475393910829
29;0.9955732;0.017353847625882917;0.00020000001;0.9963803887367249;0.013642527184767514
30;0.99588656;0.016226623414987155;0.00020000001;0.9956885576248169;0.016015783464309624
31;0.99586904;0.016250901739573224;0.00020000001;0.9965408444404602;0.014192060051478333
32;0.99590665;0.015815548193337158;0.00020000001;0.996300220489502;0.013935122358773656
33;0.99568355;0.0167017955507924;0.00020000001;0.9952173233032227;0.016996229807423005
34;0.9959267;0.015736109411892043;0.00020000001;0.9965007305145264;0.01328537770904477
35;0.99590915;0.01608450600123278;0.00020000001;0.9966109991073608;0.01269223445368771
36;0.9959543;0.015610337641010679;0.00020000001;0.9961598515510559;0.015147671675801744
37;0.99591166;0.015410682985167035;0.00020000001;0.9961598515510559;0.013466901987376082
38;0.99586153;0.015648737561297938;0.00020000001;0.995979368686676;0.014526281110098585
39;0.99609464;0.014783362145409129;0.00020000001;0.9967914819717407;0.012535120454969493
40;0.99587405;0.015549277753195059;0.00020000001;0.9964205026626587;0.013299793462503531
41;0.9959893;0.014691908021322957;0.00020000001;0.996671199798584;0.012305563889343398
42;0.99609464;0.014383986838022183;0.00020000001;0.9966310858726501;0.013495881642115178
43;0.99607706;0.014318059530941252;0.00020000001;0.9961698651313782;0.015344528657422363
44;0.9959943;0.014831539794701223;0.00020000001;0.9963904619216919;0.012757026218447482
45;0.9959793;0.014830813803651902;0.00020000001;0.996209979057312;0.013664920862117746
46;0.9962174;0.013914112803139261;0.00020000001;0.9939138889312744;0.022936009062963864
47;0.99651074;0.012383538436392805;4.0000003e-05;0.9967614412307739;0.01155956328974491
48;0.99648815;0.012303371409742987;4.0000003e-05;0.9962500333786011;0.013178544461507886
49;0.99649316;0.012363149779332092;4.0000003e-05;0.9959492683410645;0.013720991564094244
50;0.99651575;0.01234086388472001;4.0000003e-05;0.9967012405395508;0.011648539351391384
51;0.9965433;0.01209771691553777;4.0000003e-05;0.9967513680458069;0.011336582458812947
52;0.9965383;0.012267164393325616;4.0000003e-05;0.9967714548110962;0.01122641037361844
53;0.99652326;0.01209910511132746;4.0000003e-05;0.996440589427948;0.013332120460853704
54;0.9965433;0.012236737395913501;4.0000003e-05;0.9957988858222961;0.014686295929340908
55;0.99654835;0.012203572818102219;4.0000003e-05;0.9966210722923279;0.012290905317290777
56;0.99652827;0.012120093659673;4.0000003e-05;0.9967513680458069;0.011233230675128747
57;0.9965609;0.012001078684852493;4.0000003e-05;0.9967213273048401;0.011441844509731586
58;0.9966561;0.011569454647246197;8.000001e-06;0.996801495552063;0.011158285139988313
59;0.9966611;0.01156422547357154;8.000001e-06;0.9967413544654846;0.011402744395401487
60;0.9966461;0.011591276862060209;8.000001e-06;0.9967513680458069;0.011270181723482485
61;0.9966561;0.011547964493394873;8.000001e-06;0.9967714548110962;0.011053298370201211
62;0.996606;0.011543522531329141;8.000001e-06;0.9967914819717407;0.011110922732183767
63;0.9966561;0.011539875722609406;8.000001e-06;0.9967012405395508;0.011310332845124232
64;0.99667114;0.011527564591389186;8.000001e-06;0.9967814683914185;0.011087072438219544
65;0.99667615;0.011510527115911818;8.000001e-06;0.9967513680458069;0.011103779633970284
66;0.99666864;0.011552180978982559;8.000001e-06;0.9967814683914185;0.011208026514582336
67;0.99668115;0.011390086114520498;1.6000001e-06;0.9967914819717407;0.011196956175257641
68;0.99666864;0.011396101358598225;1.6000001e-06;0.9967814683914185;0.011049523214061765
69;0.99669874;0.0113833859490476;1.6000001e-06;0.9967814683914185;0.011062093162011304
70;0.9966862;0.011406113002627958;1.6000001e-06;0.9967814683914185;0.011053239855885987
71;0.99667615;0.011398698273343584;1.6000001e-06;0.996801495552063;0.011097915100069425
72;0.9966611;0.011356335784334379;3.2000003e-07;0.9967914819717407;0.011044980158997896
73;0.99668115;0.011372247484171068;3.2000003e-07;0.9967914819717407;0.011041708607423642
74;0.99667865;0.011364219363302739;3.2000003e-07;0.996801495552063;0.011042593018233854
75;0.99668366;0.011364255059345251;3.2000003e-07;0.9968215823173523;0.01104920571090515
76;0.9966887;0.011363585070961874;3.2000003e-07;0.99681156873703;0.011043415410449649
77;0.99668366;0.01135656830243305;1e-07;0.99681156873703;0.011047840640101987
78;0.9966862;0.011357033027682803;1e-07;0.99681156873703;0.011046372996165548
79;0.99667615;0.01135770741905113;1e-07;0.99681156873703;0.011046474782724145
80;0.9966887;0.011356824346019818;1e-07;0.9968315958976746;0.011050575217926387
81;0.99667364;0.011356552806836204;1e-07;0.9968315958976746;0.011049541460000261
82;0.99667615;0.011356328837923984;1e-07;0.9968315958976746;0.011050814449758752
83;0.99667114;0.011356016939605843;1e-07;0.99681156873703;0.0110447908058649
84;0.99667615;0.011355915382719876;1e-07;0.9968215823173523;0.011043899636716585
85;0.99666864;0.011355718660512038;1e-07;0.9968215823173523;0.011051367405241173
86;0.99667615;0.011357003532195037;1e-07;0.9968215823173523;0.011049042103829187
87;0.99667615;0.011356664938758082;1e-07;0.99681156873703;0.011048653240577033
88;0.99668115;0.011356842297508619;1e-07;0.9968215823173523;0.011051435383879859
0;0.873762;6.520503055790717;0.001;0.9837970733642578;0.06098916143344782
1;0.9838897;0.058808711284272175;0.001;0.9930214881896973;0.028485689664373197
2;0.9856268;0.06754054669452655;0.001;0.9942447543144226;0.022461231526123906
3;0.99396396;0.023091888212501736;0.001;0.9948363304138184;0.018854544843241835
4;0.9900786;0.06185675050919099;0.001;0.9961297512054443;0.01841049632809721
5;0.98969764;0.061467057478261686;0.001;0.9874668121337891;0.039003610405003615
6;0.9943249;0.024406952441777107;0.001;0.9964104890823364;0.017367080107556134
7;0.99178064;0.05234550739586546;0.001;0.9970923066139221;0.018421751089162886
8;0.9911565;0.07360112427130097;0.001;0.9933624267578125;0.03041394190491964
9;0.9945355;0.026441575308678113;0.001;0.9895824193954468;0.03128872166264055
10;0.9904571;0.0786702124752295;0.001;0.9967012405395508;0.023473974118450803
11;0.99563843;0.022100149992897018;0.001;0.9960395097732544;0.016837925053081484
12;0.98992825;0.11011513327754872;0.001;0.9964004755020142;0.01964578216787794
13;0.9962024;0.019504123391094804;0.001;0.9926806092262268;0.026218722967083857
14;0.99608207;0.01884039105258165;0.001;0.9972326755523682;0.013268682539041714
15;0.9908532;0.10873247300135316;0.001;0.9973529577255249;0.016721908165161642
16;0.99648315;0.01855296991134141;0.001;0.9968516826629639;0.018671495741512528
17;0.99417955;0.0449746906024329;0.001;0.9974031448364258;0.015727632565878325
18;0.9965734;0.017131414134752585;0.001;0.997413158416748;0.013565137028476018
19;0.99271566;0.0733439583875131;0.001;0.9961798787117004;0.017731658916395818
20;0.99733543;0.014964844434654265;0.00020000001;0.9976537823677063;0.013798704020925145
21;0.99735296;0.01416888550890963;0.00020000001;0.9978242516517639;0.012970848316452333
22;0.99735796;0.01343695875934981;0.00020000001;0.9977139234542847;0.013320599805899669
23;0.99730784;0.012911074975480018;0.00020000001;0.9976036548614502;0.012352894467776083
24;0.9972828;0.01258979744787964;0.00020000001;0.9975234270095825;0.011257601695837172
25;0.9972402;0.011990552900461846;0.00020000001;0.9978342652320862;0.009835700055316032
26;0.99737555;0.01153405568341748;0.00020000001;0.9968215823173523;0.0119524911350446
27;0.99730283;0.011555116578217346;0.00020000001;0.9979946613311768;0.009900259802265204
28;0.99739057;0.011574091802480384;0.00020000001;0.9982353448867798;0.008193651638129854
29;0.9976713;0.010024786938288408;0.00020000001;0.9981751441955566;0.008173991245845927
30;0.99738055;0.010857840488890685;0.00020000001;0.9936431646347046;0.020123593091789915
31;0.9976513;0.009775097602332134;0.00020000001;0.9981651306152344;0.007778143641010062
32;0.9975234;0.010192569626255431;0.00020000001;0.9984458684921265;0.007363212506895215
33;0.99773145;0.009575789145165459;0.00020000001;0.9983054995536804;0.007441623313953364
34;0.9977791;0.00933384460898308;0.00020000001;0.9977239966392517;0.010395881942551184
35;0.9978718;0.009042126444897883;0.00020000001;0.9984158277511597;0.00676926700199894
36;0.99773145;0.009687540552162551;0.00020000001;0.9982553720474243;0.007911505975434672
37;0.9976412;0.009922476253841269;0.00020000001;0.9986063241958618;0.00627880052162357
38;0.9976914;0.009987504073389455;0.00020000001;0.9980247616767883;0.010323638232281891
39;0.99794704;0.009052991377695439;0.00020000001;0.9978542923927307;0.00751948637200841
40;0.99798465;0.00827210453511498;0.00020000001;0.9984057545661926;0.007270012180440771
41;0.9978217;0.009614008883994739;0.00020000001;0.9985762238502502;0.006897654312360183
42;0.9978543;0.009066122503589862;0.00020000001;0.9981852173805237;0.007202299823832762
43;0.998506;0.006642606147609388;4.0000003e-05;0.9986664652824402;0.005833566184516789
44;0.9984584;0.0066161915649203375;4.0000003e-05;0.9986965656280518;0.005708210277170109
45;0.9983782;0.006813162058742921;4.0000003e-05;0.9978843927383423;0.007392304902408376
46;0.9983205;0.006865818234768179;4.0000003e-05;0.9987266063690186;0.005738154844408789
47;0.9984484;0.0065524579170875554;4.0000003e-05;0.9984859824180603;0.006338403166653716
48;0.9984634;0.006602972898795311;4.0000003e-05;0.9985160827636719;0.006179258136732654
49;0.99844086;0.006565136493751625;4.0000003e-05;0.9986464381217957;0.005917814851401832
50;0.99862385;0.0061297192166968285;8.000001e-06;0.9986864924430847;0.00565383492006185
51;0.99859875;0.006098101359641122;8.000001e-06;0.998796820640564;0.005375924564428501
52;0.99855113;0.006082003017985503;8.000001e-06;0.9987366795539856;0.0054207445761625785
53;0.99860126;0.006070658726882244;8.000001e-06;0.9988269209861755;0.005389660371690369
54;0.99858123;0.0060708912185674264;8.000001e-06;0.9988168478012085;0.005400748050320583
55;0.99863136;0.006012571144943444;8.000001e-06;0.9984959959983826;0.006316431443804923
56;0.9985737;0.006060407145301786;8.000001e-06;0.998796820640564;0.005324061915757286
57;0.99862134;0.005930624222163483;1.6000001e-06;0.9988369345664978;0.0053194336504813885
58;0.99862635;0.005919780758220982;1.6000001e-06;0.9987767338752747;0.0053955432418092315
59;0.99862885;0.005919452826673354;1.6000001e-06;0.9987868070602417;0.005309952742615254
60;0.99861884;0.0059310210224048235;1.6000001e-06;0.9988369345664978;0.005312476254618275
61;0.99865395;0.005917309388928275;1.6000001e-06;0.9987567067146301;0.005402954694756011
62;0.99861634;0.005894581994917939;3.2000003e-07;0.9988369345664978;0.005301285694477618
63;0.99865395;0.005890191811321568;3.2000003e-07;0.9987767338752747;0.005330897904340472
64;0.99863136;0.005893561890238071;3.2000003e-07;0.998796820640564;0.005317972316604399
65;0.99865395;0.005894300877340952;3.2000003e-07;0.9988469481468201;0.005303675745093608
66;0.9986414;0.0058915013338996835;3.2000003e-07;0.9988168478012085;0.005305592088396612
67;0.99865144;0.00588722245235617;1e-07;0.9988369345664978;0.005304645300759387
68;0.99865144;0.005886858966890147;1e-07;0.9988369345664978;0.0053033133653367604
69;0.99865144;0.0058870380275992205;1e-07;0.9988469481468201;0.00530390394374862
70;0.99865144;0.005886668691876769;1e-07;0.9988168478012085;0.005305993752326679
71;0.9986489;0.005886846361884221;1e-07;0.9988168478012085;0.005304864828585054
72;0.9986464;0.005886244188450312;1e-07;0.9988469481468201;0.005304094109574601
73;0.9986464;0.00588616156696757;1e-07;0.9988168478012085;0.005306478880333495
74;0.9986489;0.005886310232499723;1e-07;0.9988168478012085;0.005304427481427637
75;0.99865896;0.005886082578825729;1e-07;0.9988168478012085;0.00530576368480743
76;0.9986464;0.005886585354786195;1e-07;0.9988168478012085;0.00530434826517539
77;0.99865645;0.005885833418732584;1e-07;0.9988168478012085;0.00530429599668371
